,ndate,trk,meet,race,fin,com
3212940,20180330,BM,E,6,7,STAYED THE SAME
3212941,20180330,BM,E,6,8,ALWAYS BEHIND PACK
3212942,20180330,BM,E,7,1,FINISHED ON TOP
3212943,20180330,BM,E,7,2,CLOSEST THREAT
3212944,20180330,BM,E,7,3,LOST LEAD IN STR
3212945,20180330,BM,E,7,4,SETTLED FOR 4TH
3212946,20180330,BM,E,7,5,SET PACE EARLY
3212947,20180330,BM,E,7,6,LATE GAIN
3212948,20180330,BM,E,7,7,GAVE GROUND LATE
3212949,20180330,BM,E,7,8,NEVER A THREAT
3212950,20180330,BM,E,8,1,WON BY A NECK
3212951,20180330,BM,E,8,2,CLOSEST THREAT
3212952,20180330,BM,E,8,3,ADVANCED TO SHOW
3212953,20180330,BM,E,8,4,GAINED GOOD GROUND
3212954,20180330,BM,E,8,5,FADED THRUOUT RACE
3212955,20180330,BM,E,8,6,DROPPED BACK IN STR
3212956,20180330,BM,E,8,7,GAVE GROUND
3212957,20180330,BM,E,8,8,NEVER IN THE TOP
3212958,20180330,BM,E,9,1,NEVER LOOKED BACK
3212959,20180330,BM,E,9,2,GOOD EVEN EFFORT
3212960,20180330,BM,E,9,3,ADVANCED POSITION
3212961,20180330,BM,E,9,4,DROPPED TO 4TH
3212962,20180330,BM,E,9,5,GAINED GROUND LATE
3212963,20180330,BM,E,9,6,"UP SOME, MIDTK"
3212964,20180330,BM,E,9,7,WEAKENED LATE
3212965,20180330,BM,E,10,1,NEVER LOOKED BACK
3212966,20180330,BM,E,10,2,NEXT BEST
3212967,20180330,BM,E,10,3,ALWAYS A FACTOR
3212968,20180330,BM,E,10,4,STEADY FACTOR
3212969,20180330,BM,E,10,5,ADVANCED POSITION
3212970,20180330,BM,E,10,6,"UP SOME, INS"
3212971,20180330,BM,E,10,7,WEAKENED THRUOUT RACE
3212972,20180330,BM,E,10,8,DROPPED BACK
3212973,20180330,BM,E,11,1,FINISHED ON TOP
3212974,20180330,BM,E,11,2,GOOD EFFORT
3212975,20180330,BM,E,11,3,STEADY EFFORT
3212976,20180330,BM,E,11,4,SETTLED FOR 4TH
3212977,20180330,BM,E,11,5,FADED LATE
3212978,20180330,BM,E,11,6,UP SOME
3212979,20180330,BM,E,11,7,GAVE GROUND
3212980,20180330,BM,E,12,1,NEVER LOOKED BACK
3212981,20180330,BM,E,12,2,DRIVING FACTOR
3212982,20180330,BM,E,12,3,ALWAYS A TOP FACTOR
3212983,20180330,BM,E,12,4,ADVANCED TO 4TH LATE
3212984,20180330,BM,E,12,5,"UP SOME, INS"
3212985,20180330,BM,E,12,6,FADED THRUOUT RACE
3212986,20180330,BM,E,12,7,NEVER A THREAT
3212987,20180330,BM,E,12,8,FELL 1ST TURN
3212988,20180330,BM,E,13,1,STAYED ON TOP
3212989,20180330,BM,E,13,2,GOOD EVEN EFFORT
3212990,20180330,BM,E,13,3,DRIVING FACTOR
3212991,20180330,BM,E,13,4,GAINED GOOD GROUND
3212992,20180330,BM,E,13,5,FADED THRUOUT RACE
3212993,20180330,BM,E,13,6,STAYED THE SAME
3212994,20180330,BM,E,13,7,NEVER A THREAT
3212995,20180330,BM,E,13,8,DROPPED BACK IN STR
3212996,20180330,BM,E,14,1,BOX TO WIRE
3212997,20180330,BM,E,14,2,EVEN EFFORT
3212998,20180330,BM,E,14,3,DRIVING FACTOR
3212999,20180330,BM,E,14,4,ADVANCED TO 4TH
3213000,20180330,BM,E,14,5,"UP SOME, MIDTK"
3213001,20180330,BM,E,14,6,DROPPED BACK IN STR
3213002,20180330,BM,E,14,7,NEVER A THREAT
3213003,20180330,BM,E,14,8,FELL IN 1ST TURN
3213004,20180330,BM,E,15,1,WON BY A NOSE
3213005,20180330,BM,E,15,2,LOST LEAD NEAR WIRE
3213006,20180330,BM,E,15,3,CLOSE THREAT
3213007,20180330,BM,E,15,4,GOOD LATE FACTOR
3213008,20180330,BM,E,15,5,SET PACE EARLY
3213009,20180330,BM,E,15,6,LITTLE MOVEMENT
3213010,20180330,BM,E,15,7,GAVE GROUND
3213011,20180330,BM,E,15,8,NO GAIN THRUOUT RACE
3213012,20180330,BM,E,16,1,STAYED ON TOP
3213013,20180330,BM,E,16,2,GOOD EFFORT
3213014,20180330,BM,E,16,3,GOOD FACTOR
3213015,20180330,BM,E,16,4,ADVANCED TO 4TH
3213016,20180330,BM,E,16,5,GAVE GROUND LATE
3213017,20180330,BM,E,16,6,DROPPED BACK IN HMSTR
3213018,20180330,BM,E,16,7,"EARLY FACTOR, WEAKENED"
3213019,20180330,BM,E,16,8,FELL IN TURN
3213020,20180330,DB,E,1,1,STRETCH RUSH RL
3213021,20180330,DB,E,1,2,HARD TRY MD
3213022,20180330,DB,E,1,3,EVEN EFFORT WD
3213023,20180330,DB,E,1,4,SHUFFLED WD 1ST TN
3213024,20180330,DB,E,1,5,TIRED LATE INSD
3213025,20180330,DB,E,1,6,FADED STRETCH INSD
3213026,20180330,DB,E,1,7,VARIED LITTLE INSD
3213027,20180330,DB,E,1,8,GAVE WAY STRETCH INS
3213028,20180330,DB,E,2,1,SPEED IN STRETCH INS
3213029,20180330,DB,E,2,2,HARD TRY RL
3213030,20180330,DB,E,2,3,OUTFINISHED MD
3213031,20180330,DB,E,2,4,LATE GAIN INSD
3213032,20180330,DB,E,2,5,DRIFTED BACK INSD
3213033,20180330,DB,E,2,6,SHUFFLED WD 1ST TN
3213034,20180330,DB,E,2,7,CRWD 1ST TN
3213035,20180330,DB,E,2,8,NO GAIN
3213036,20180330,DB,E,3,1,BOX TO WIRE MD
3213037,20180330,DB,E,3,2,FOLLOWED PACE MD
3213038,20180330,DB,E,3,3,LATE EFFORT INSD
3213039,20180330,DB,E,3,4,GAVE WAY STRETCH INS
3213040,20180330,DB,E,3,5,CRWD BLKD 1ST TN
3213041,20180330,DB,E,3,6,CLOSE QTRS 1ST TN
3213042,20180330,DB,E,3,7,COLLIDED WD 1ST TN
3213043,20180330,DB,E,3,8,FORCED WD 1ST TN
3213044,20180330,DB,E,4,1,QUICK COMMAND INSD
3213045,20180330,DB,E,4,2,CLOSED STRETCH INSD
3213046,20180330,DB,E,4,3,LATE EFFORT WD
3213047,20180330,DB,E,4,4,FADED STRETCH INSD
3213048,20180330,DB,E,4,5,GAVE WAY STRETCH MD
3213049,20180330,DB,E,4,6,WENT WD 1ST TN
3213050,20180330,DB,E,4,7,STEADY FADE INSD
3213051,20180330,DB,E,4,8,TRAILED
3213052,20180330,DB,E,5,1,HELD GROUND MD
3213053,20180330,DB,E,5,2,CLOSING FAST RL
3213054,20180330,DB,E,5,3,SHUFFLED WD 1ST TN
3213055,20180330,DB,E,5,4,STEADY GAIN INSD
3213056,20180330,DB,E,5,5,NO MUZZLE
3213057,20180330,DB,E,5,6,TIRED STRETCH INSD
3213058,20180330,DB,E,5,7,CLOSE QTRS 1ST TN
3213059,20180330,DB,E,5,8,STUMBLED 1ST TN
3213060,20180330,DB,E,6,1,AWAY ALONE INSD
3213061,20180330,DB,E,6,2,PLCD DSPT BLK BRK
3213062,20180330,DB,E,6,3,CRWD 1ST CLSD INSD
3213063,20180330,DB,E,6,4,STRETCH GAIN INSD
3213064,20180330,DB,E,6,5,TIRED STRETCH WD
3213065,20180330,DB,E,6,6,DRIFTED BACK WD
3213066,20180330,DB,E,6,7,VARIED LITTLE
3213067,20180330,DB,E,6,8,ALMOST FELL EARLY
3213068,20180330,DB,E,7,1,UP IN TIME INSD
3213069,20180330,DB,E,7,2,CAUGHT LATE RL
3213070,20180330,DB,E,7,3,SHUFFLED WD 1ST TN
3213071,20180330,DB,E,7,4,LATE EFFORT WD
3213072,20180330,DB,E,7,5,PINCHED BACK EARLY
3213073,20180330,DB,E,7,6,COLLIDED WD 1ST TN
3213074,20180330,DB,E,7,7,FORCED WD 1ST TN
3213075,20180330,DB,E,7,8,FACTOR TO STRETCH
3213076,20180330,DB,E,8,1,SET FAST PACE INSD
3213077,20180330,DB,E,8,2,CHASED WINNER MD
3213078,20180330,DB,E,8,3,EVEN PACE RL
3213079,20180330,DB,E,8,4,NO GAIN
3213080,20180330,DB,E,8,5,COLLIDED WD 1ST TN
3213081,20180330,DB,E,8,6,BLKD WD 1ST TN
3213082,20180330,DB,E,8,7,CRWD BLKD BREAK
3213083,20180330,DB,E,9,1,FAST FINISH RL
3213084,20180330,DB,E,9,2,HARD TRY RL
3213085,20180330,DB,E,9,3,LATE RUSH INSD
3213086,20180330,DB,E,9,4,CLLD WD HMSTRCH
3213087,20180330,DB,E,9,5,FADED STRETCH WD
3213088,20180330,DB,E,9,6,LED TO STRETCH RL
3213089,20180330,DB,E,9,7,BLKD BRK BMPD HMSTCH
3213090,20180330,DB,E,9,8,GAVE WAY STRETCH RL
3213091,20180330,DB,E,10,1,UP AT WIRE MD
3213092,20180330,DB,E,10,2,ALMOST UP RL
3213093,20180330,DB,E,10,3,CLOSED LATE INSD
3213094,20180330,DB,E,10,4,WEAKENED LATE INSD
3213095,20180330,DB,E,10,5,SHUFFLED WD 1ST TN
3213096,20180330,DB,E,10,6,NO GAIN
3213097,20180330,DB,E,10,7,WENT WD 1ST TN
3213098,20180330,DB,E,10,8,TIRED STRETCH INSD
3213099,20180330,DB,E,11,1,DRAWING OUT MD
3213100,20180330,DB,E,11,2,STRETCH GAIN INSD
3213101,20180330,DB,E,11,3,LATE EFFORT RL
3213102,20180330,DB,E,11,4,EARLY LEADER INSD
3213103,20180330,DB,E,11,5,FORCED WD 1ST TN
3213104,20180330,DB,E,11,6,COLLIDED WD 1ST TN
3213105,20180330,DB,E,11,7,DRIFTED BACK INSD
3213106,20180330,DB,E,11,8,CRWD BLKD BREAK
3213107,20180330,DB,E,12,1,STRETCH RUSH INSD
3213108,20180330,DB,E,12,2,LATE GAIN WD
3213109,20180330,DB,E,12,3,SET EARLY PACE INSD
3213110,20180330,DB,E,12,4,VARIED LITTLE INSD
3213111,20180330,DB,E,12,5,GAVE WAY STRETCH INS
3213112,20180330,DB,E,12,6,CLOSE QTRS 1ST TN
3213113,20180330,DB,E,12,7,NO GAIN
3213114,20180330,DB,E,12,8,CROWDED 1ST TN
3213115,20180330,DB,E,13,1,NEVER HEADED MD
3213116,20180330,DB,E,13,2,HARD TRY WD
3213117,20180330,DB,E,13,3,WEAKENED STRETCH INS
3213118,20180330,DB,E,13,4,EVEN PACE INSD
3213119,20180330,DB,E,13,5,COLLIDED WD 1ST TN
3213120,20180330,DB,E,13,6,VARIED LITTLE INSD
3213121,20180330,DB,E,13,7,FADED STRETCH INSD
3213122,20180330,DB,E,13,8,FORCED WD 1ST TN
3213123,20180330,DB,E,14,1,AS HE PLEASED
3213124,20180330,DB,E,14,2,BLKD 1ST CLSD INSD
3213125,20180330,DB,E,14,3,CRWD 1ST CLSD INSD
3213126,20180330,DB,E,14,4,CRWD BLKD 1ST TN
3213127,20180330,DB,E,14,5,CLOSE QTRS 1ST TN
3213128,20180330,DB,E,14,6,FELL 1ST TN
3213129,20180330,DB,E,14,7,TRAILED
3213130,20180330,DB,E,15,1,UP AT WIRE INSD
3213131,20180330,DB,E,15,2,CAUGHT AT LINE
3213132,20180330,DB,E,15,3,JUST MISSED
3213133,20180330,DB,E,15,4,HARD TRY INSD
3213134,20180330,DB,E,15,5,PINCHED BACK BREAK
3213135,20180330,DB,E,15,6,CLOSE QTRS 1ST TN
3213136,20180330,DB,E,15,7,CRWD BLKD 1ST TN
3213137,20180330,DB,E,15,8,FELL FAR TURN
3213138,20180330,MG,A,1,1,MUCH THE BEST MDTRK
3213139,20180330,MG,A,1,2,STEADY PURSUIT MDTRK
3213140,20180330,MG,A,1,3,GOOD EFFORT MDTRACK
3213141,20180330,MG,A,1,4,GAVEWAY LT INSIDE
3213142,20180330,MG,A,1,5,EVENLY HELD MDTRACK
3213143,20180330,MG,A,1,6,DULL GAIN LT MDTRACK
3213144,20180330,MG,A,1,7,HIT 1ST TRN OUTSIDE
3213145,20180330,MG,A,1,8,COLLIDED 1ST TRN INS
3213146,20180330,MG,A,2,1,EASILY MDTRACK
3213147,20180330,MG,A,2,2,LATE GAIN MDTRACK
3213148,20180330,MG,A,2,3,GAVEWAY LT INSIDE
3213149,20180330,MG,A,2,4,EVEN PACE MDTRACK
3213150,20180330,MG,A,2,5,SOME GAIN INSIDE
3213151,20180330,MG,A,2,6,DULL GAME OUTSIDE
3213152,20180330,MG,A,2,7,BUMPED 1ST MDTRACK
3213153,20180330,MG,A,2,8,HIT 1ST TRN OUTSIDE
3213154,20180330,MG,A,3,1,BEAT THE BOX INSIDE
3213155,20180330,MG,A,3,2,SET PACE EARLY MDTRK
3213156,20180330,MG,A,3,3,FOLLOWED PACE INSIDE
3213157,20180330,MG,A,3,4,HELD EVENLY OUTSIDE
3213158,20180330,MG,A,3,5,SOME LT EFFORT OUTSD
3213159,20180330,MG,A,3,6,LOST GROUND LT OUTSD
3213160,20180330,MG,A,3,7,NEVER PROMINENT INSD
3213161,20180330,MG,A,4,1,UP AT WIRE INSIDE
3213162,20180330,MG,A,4,2,CAUGHT AT WIRE INSD
3213163,20180330,MG,A,4,3,CLOSING FAST MDTRACK
3213164,20180330,MG,A,4,4,EVENLY HELD INSIDE
3213165,20180330,MG,A,4,5,GAME EFFORT OUTSIDE
3213166,20180330,MG,A,4,6,FADED BK MDTRACK
3213167,20180330,MG,A,4,7,NEVER GAINED MDTRACK
3213168,20180330,MG,A,4,8,NO CONTENDER INSIDE
3213169,20180330,MG,A,5,1,WON STR DUEL MDTRACK
3213170,20180330,MG,A,5,2,CLOSED FAST MDTRACK
3213171,20180330,MG,A,5,3,LATE GAIN INSIDE
3213172,20180330,MG,A,5,4,OUTGAMED MDTRACK
3213173,20180330,MG,A,5,5,HELD EVENLY INSIDE
3213174,20180330,MG,A,5,6,DULL TRY MDTRACK
3213175,20180330,MG,A,5,7,NO EXCUSE INSIDE
3213176,20180330,MG,A,5,8,NEVER VARIED INSIDE
3213177,20180330,MG,A,6,1,MUCH THE BEST MDTRK
3213178,20180330,MG,A,6,2,LATE THREAT INSIDE
3213179,20180330,MG,A,6,3,GAVEWAY LT OUTSIDE
3213180,20180330,MG,A,6,4,HELD EVENLY MDTRACK
3213181,20180330,MG,A,6,5,GOOD PACE MDTRACK
3213182,20180330,MG,A,6,6,JAMMED 1ST TRN MDTRK
3213183,20180330,MG,A,6,7,HIT 1ST INSIDE
3213184,20180330,MG,A,6,8,FELL 1ST TRN OUTSIDE
3213185,20180330,MG,A,7,1,EASILY INSIDE
3213186,20180330,MG,A,7,2,LATE THREAT OUTSIDE
3213187,20180330,MG,A,7,3,BMPD 1ST MVD UP INSD
3213188,20180330,MG,A,7,4,GAVEWAY LT INSIDE
3213189,20180330,MG,A,7,5,HIT 1ST TRN OUTSIDE
3213190,20180330,MG,A,7,6,NEVER GAINED MDTRACK
3213191,20180330,MG,A,7,7,STAYED BK
3213192,20180330,MG,A,8,1,STR WIN INSIDE
3213193,20180330,MG,A,8,2,LATE GAIN MIDTRACK
3213194,20180330,MG,A,8,3,BMPD 1ST CLSD WELL O
3213195,20180330,MG,A,8,4,OFF FAST FADED INSD
3213196,20180330,MG,A,8,5,HELD EVENLY INSIDE
3213197,20180330,MG,A,8,6,NEVER GAINED INSIDE
3213198,20180330,MG,A,8,7,NEVER PROMINENT OUTS
3213199,20180330,MG,A,8,8,FELL BK STR MDTRACK
3213200,20180330,MG,A,9,1,CAME AGAIN MIDTRACK
3213201,20180330,MG,A,9,2,BEST OF THE REST MTK
3213202,20180330,MG,A,9,3,FOLLOWED PACE MDTRK
3213203,20180330,MG,A,9,4,STEADY PACE INSIDE
3213204,20180330,MG,A,9,5,LOSING STRIDE MDTRK
3213205,20180330,MG,A,9,6,NEVER GAINED MDTRACK
3213206,20180330,MG,A,9,7,NEVER PROMINENT MDTK
3213207,20180330,MG,A,9,8,OUTRUN INSIDE
3213208,20180330,MG,E,1,1,BOX TO WIRE MDTRACK
3213209,20180330,MG,E,1,2,SET CHASE EARLY MDTK
3213210,20180330,MG,E,1,3,FOLLOWED PACE MDTRK
3213211,20180330,MG,E,1,4,SOME GAIN MIDTRACK
3213212,20180330,MG,E,1,5,MOVED UP OUTSIDE
3213213,20180330,MG,E,1,6,TIRING LT INSIDE
3213214,20180330,MG,E,1,7,NO MISHAPS MDTRACK
3213215,20180330,MG,E,1,8,STAYED BK MDTRACK
3213216,20180330,MG,E,2,1,ALL THE WAY MDTRACK
3213217,20180330,MG,E,2,2,CLOSING FAST OUTSIDE
3213218,20180330,MG,E,2,3,STEADY PACE MDTRACK
3213219,20180330,MG,E,2,4,GOOD EFFORT MDTRACK
3213220,20180330,MG,E,2,5,MOVED UP OUTSIDE
3213221,20180330,MG,E,2,6,FADED BK INSIDE
3213222,20180330,MG,E,2,7,NO MISHAPS MDTRACK
3213223,20180330,MG,E,2,8,BUMPED 1ST MDTRACK
3213224,20180330,MG,E,3,1,TOOK CONTROL MDTRACK
3213225,20180330,MG,E,3,2,CLOSING FAST MDTRACK
3213226,20180330,MG,E,3,3,STEADY PURSUIT MDTRK
3213227,20180330,MG,E,3,4,GAVEWAY LT INSIDE
3213228,20180330,MG,E,3,5,LT EFFORT MDTRACK
3213229,20180330,MG,E,3,6,DULL TRY OUTSIDE
3213230,20180330,MG,E,3,7,FADED BK MDTRACK
3213231,20180330,MG,E,3,8,NO CONTENDER MDTRACK
3213232,20180330,MG,E,4,1,CAME AGAIN MDTRACK
3213233,20180330,MG,E,4,2,STEADY CHASE MDTRACK
3213234,20180330,MG,E,4,3,EVENLY CHASED OUTSD
3213235,20180330,MG,E,4,4,GOOD EFFORT MDTRACK
3213236,20180330,MG,E,4,5,HELD EVENLY MDTRACK
3213237,20180330,MG,E,4,6,GAME EFFORT INSIDE
3213238,20180330,MG,E,4,7,NO CONTENDER MDTRK
3213239,20180330,MG,E,5,1,HELD GAMELY INSIDE
3213240,20180330,MG,E,5,2,NEXT BEST OUTSIDE
3213241,20180330,MG,E,5,3,CLOSING FAST INSIDE
3213242,20180330,MG,E,5,4,REGAINED PACE OUTSD
3213243,20180330,MG,E,5,5,FADED BK MDTRACK
3213244,20180330,MG,E,5,6,NEVER GAINED MIDTRK
3213245,20180330,MG,E,5,7,LOST DRIVE INSIDE
3213246,20180330,MG,E,5,8,NO THREAT MDTRACK
3213247,20180330,MG,E,6,1,FAST FINISH MDTRACK
3213248,20180330,MG,E,6,2,CAUGHT AT WIRE INSD
3213249,20180330,MG,E,6,3,CLOSING FAST MDTRACK
3213250,20180330,MG,E,6,4,BUMPED 1ST MDTRACK
3213251,20180330,MG,E,6,5,BUMPED 1ST MDTRACK
3213252,20180330,MG,E,6,6,HIT 1ST INSIDE
3213253,20180330,MG,E,6,7,JAMMED 1ST OUTSIDE
3213254,20180330,MG,E,6,8,FORCED WD 1ST INSIDE
3213255,20180330,MG,E,7,1,BEAT THE BOX INSIDE
3213256,20180330,MG,E,7,2,STEADY PURSUIT MDTRK
3213257,20180330,MG,E,7,3,LATE GIAN OUTSIDE
3213258,20180330,MG,E,7,4,HELD EVENLY INSIDE
3213259,20180330,MG,E,7,5,FADED BK MDTRACK
3213260,20180330,MG,E,7,6,NO FACTOR INSIDE
3213261,20180330,MG,E,7,7,NO CONTENDER OUTSIDE
3213262,20180330,MG,E,8,1,MUCH THE BEST MDTRK
3213263,20180330,MG,E,8,2,DEAD HEAT MDTRACK
3213264,20180330,MG,E,8,3,DEAD HEAT INSIDE
3213265,20180330,MG,E,8,4,CONSTANT DRIVE INSD
3213266,20180330,MG,E,8,5,GOOD EFFORT OUTSIDE
3213267,20180330,MG,E,8,6,DULL TRY MDTRACK
3213268,20180330,MG,E,8,7,GAME EFFORT INSIDE
3213269,20180330,MG,E,8,8,NO FACTOR MDTRACK
3213270,20180330,MG,E,9,1,MET INTERFERENCE OUT
3213271,20180330,MG,E,9,2,INTERFERED BFRE WIRE
3213272,20180330,MG,E,9,3,STEADY PURSUIT MDTRK
3213273,20180330,MG,E,9,4,GAVEWAY LT INSIDE
3213274,20180330,MG,E,9,5,FADED BK MDTRACK
3213275,20180330,MG,E,9,6,GAME EFFORT MDTRACK
3213276,20180330,MG,E,9,7,NEVER VARIED INSIDE
3213277,20180330,MG,E,9,8,DREW BK BKSTRETCH IN
3213278,20180330,NF,A,1,1,MUCH THE BEST OUTS
3213279,20180330,NF,A,1,2,FOLLOWED LEADER NO MATCH
3213280,20180330,NF,A,1,3,MID MOVE INTO SHOW MID
3213281,20180330,NF,A,1,4,EARLY SPEED WEAKENED MID
3213282,20180330,NF,A,1,5,NEVER VARIED INS
3213283,20180330,NF,A,1,6,FAILED TO RESPOND INS
3213284,20180330,NF,A,1,7,OUT OF IT EARLY MID
3213285,20180330,NF,A,1,8,SHOWED LITTLE MID
3213286,20180330,NF,A,2,1,WITH RELATIVE EASE INS
3213287,20180330,NF,A,2,2,LONG CONSISTENT CLIMB INS
3213288,20180330,NF,A,2,3,AVOIDED TROUBLE LATE MID
3213289,20180330,NF,A,2,4,EARLY SPEED TIRING MID
3213290,20180330,NF,A,2,5,IMPROVED POSITION INS
3213291,20180330,NF,A,2,6,FALTERED MIDRACE INS
3213292,20180330,NF,A,2,7,FELL HOMESTRETCH
3213293,20180330,NF,A,3,1,WORE DOWN LEAD LATE INS
3213294,20180330,NF,A,3,2,GAME EFFORT OUTFINISHED INS
3213295,20180330,NF,A,3,3,LATE CHARGE FOR SHOW MID
3213296,20180330,NF,A,3,4,MID PACK THRU OUT INS
3213297,20180330,NF,A,3,5,EARLY FOOT FALTERED INS
3213298,20180330,NF,A,3,6,MEVER IN GEAR INS
3213299,20180330,NF,A,3,7,FAILED TO CHALLENGE MID
3213300,20180330,NF,A,3,8,REMAINED NEAR BACK MID
3213301,20180330,NF,A,4,1,NEVER LOOKED BACK MID
3213302,20180330,NF,A,4,2,CHASED TO NO AVAIL INS
3213303,20180330,NF,A,4,3,HELD POSITION THRU OUT MID
3213304,20180330,NF,A,4,4,EVEN PACE INS
3213305,20180330,NF,A,4,5,TOOK THE FIFTH MID
3213306,20180330,NF,A,4,6,LITTLE MOVEMENT INS
3213307,20180330,NF,A,4,7,DISAPPOINTING BREAK NO FACTOR
3213308,20180330,NF,A,4,8,FOLLOWED PACE INS
3213309,20180330,NF,A,5,1,LARGE LEAD COASTED INS
3213310,20180330,NF,A,5,2,CLOSED MARGIN LATE MID
3213311,20180330,NF,A,5,3,STEADY GAINED GROUND INS
3213312,20180330,NF,A,5,4,SQUEEZED BACK EARLY COSTLY
3213313,20180330,NF,A,5,5,MODERATE PACE MID
3213314,20180330,NF,A,5,6,GRADUALLY FADED INS
3213315,20180330,NF,A,5,7,DROPPED BACK NO THREAT
3213316,20180330,NF,A,6,1,DETERMINED ON LEAD MID
3213317,20180330,NF,A,6,2,CLOSING WITH EVERY STRIDE
3213318,20180330,NF,A,6,3,MOVING WELL AT END MID
3213319,20180330,NF,A,6,4,CLOSED GROUND LOST POSITION
3213320,20180330,NF,A,6,5,GRADUALLY MADE UP GROUND
3213321,20180330,NF,A,6,6,HELD MIDDLE GROUND INS
3213322,20180330,NF,A,6,7,DROPPED BACK EARLY MID
3213323,20180330,NF,A,6,8,STEADY DECLINE MID
3213324,20180330,NF,A,7,1,ALL ALONE ROMPED MID
3213325,20180330,NF,A,7,2,BEST OF THE OTHERS INS
3213326,20180330,NF,A,7,3,FINISHED WILLINGLY MID
3213327,20180330,NF,A,7,4,SETTLED BACK FOR MONEY INS
3213328,20180330,NF,A,7,5,BOTHERED 1ST TURN MID
3213329,20180330,NF,A,7,6,STEADY RETREAT MID
3213330,20180330,NF,A,7,7,SHUFFLED BACK 1ST TURN OUTS
3213331,20180330,NF,A,7,8,NEVER A THREAT MID
3213332,20180330,NF,A,8,1,OUTDUELED LEADER TO WIRE
3213333,20180330,NF,A,8,2,VALIANT EFFORT DENIED MID
3213334,20180330,NF,A,8,3,SETTLED INTO SHOW SPOT MID
3213335,20180330,NF,A,8,4,HINDERED 1ST TURN COSTLY INS
3213336,20180330,NF,A,8,5,JOSTLED 1ST TURN INS
3213337,20180330,NF,A,8,6,NEVER PROMINENT MID
3213338,20180330,NF,A,8,7,FOLLOWED PACE WIDE
3213339,20180330,NF,A,8,8,FELL 1ST TURN
3213340,20180330,NF,A,9,1,WITH AUTHORITY INS
3213341,20180330,NF,A,9,2,NO MATCH FOR WINNER INS
3213342,20180330,NF,A,9,3,LATE RUSH FOR SHOW OUTS
3213343,20180330,NF,A,9,4,STEADY PACE MID
3213344,20180330,NF,A,9,5,TIRING DEEP STRETCH MID
3213345,20180330,NF,A,9,6,LITTLE MOVEMENT INS
3213346,20180330,NF,A,9,7,DRPPED BACK EARLY MID
3213347,20180330,NF,A,9,8,OUTRUSHED NO FACTOR OUTS
3213348,20180330,NF,A,10,1,PROVED BEST IN STRETCH MID
3213349,20180330,NF,A,10,2,LATE SURGE FOR PLACE MID
3213350,20180330,NF,A,10,3,DRIVING LATE ON RAIL
3213351,20180330,NF,A,10,4,WIDE AND DRIVING
3213352,20180330,NF,A,10,5,SET RAPID PACE OUTFINISHED
3213353,20180330,NF,A,10,6,RUSHED UP EVENED OUT MID
3213354,20180330,NF,A,10,7,NO REAL THREAT MID
3213355,20180330,NF,A,11,1,LARGE LEAD DUG IN LATE INS
3213356,20180330,NF,A,11,2,CLOSING WITH EVERY STRIDE
3213357,20180330,NF,A,11,3,MOVING WELL IN STRETCH MID
3213358,20180330,NF,A,11,4,COULDN'T SUSTAIN BID INS
3213359,20180330,NF,A,11,5,MODERATE PACE MID
3213360,20180330,NF,A,11,6,JOSTLED WIDE 1ST TURN WIDE
3213361,20180330,NF,A,11,7,SHUFFLED 1ST TURN INS
3213362,20180330,NF,E,1,1,NOT TO BE DENIED INS
3213363,20180330,NF,E,1,2,LARGE LEAD OVERTAKEN INS
3213364,20180330,NF,E,1,3,GRADUALLY GAINED GROUND MID
3213365,20180330,NF,E,1,4,EARLY ACTION SETTLED BACK INS
3213366,20180330,NF,E,1,5,MODERATE PACE MID
3213367,20180330,NF,E,1,6,IMPROVED POSITION LATE OUTS
3213368,20180330,NF,E,1,7,BROKE SLOWLY NO FACTOR INS
3213369,20180330,NF,E,1,8,WEAKENED LATE INS
3213370,20180330,NF,E,2,1,RELENTLESS IN LEAD MID
3213371,20180330,NF,E,2,2,CHASED DETERMINEDLY INS
3213372,20180330,NF,E,2,3,MID MOVE HELD ON SHOW
3213373,20180330,NF,E,2,4,COULDN'T SUSTAIN BID OUTS
3213374,20180330,NF,E,2,5,OUT OF IT EARLY MID
3213375,20180330,NF,E,2,6,NEVER A FACTOR INS
3213376,20180330,NF,E,2,7,FOLLOWED PACE OUTS
3213377,20180330,NF,E,3,1,UP IN THE SHADOW OF WIRE
3213378,20180330,NF,E,3,2,ALL OUT EFFORT DENIED INS
3213379,20180330,NF,E,3,3,ALWAYS A MAJOR FACTOR MID
3213380,20180330,NF,E,3,4,STEADY GAINED GROUND MID
3213381,20180330,NF,E,3,5,LITTLE MOVEMENT OUTS
3213382,20180330,NF,E,3,6,NEVER GOT ROLLING INS
3213383,20180330,NF,E,3,7,SHOWED LITTLE OUTS
3213384,20180330,NF,E,3,8,FAILED TO CHALLENGE INS
3213385,20180330,NF,E,4,1,CLASS PLUS RAIL EQUALS WIN
3213386,20180330,NF,E,4,2,CLOSED SOME GROUND MID
3213387,20180330,NF,E,4,3,LATE SURGE INTO SHOW INS
3213388,20180330,NF,E,4,4,PASSED TIRING RIVAL WIDE
3213389,20180330,NF,E,4,5,EARLY SPEED TIRING MID
3213390,20180330,NF,E,4,6,MID MOVE NO FACTOR INS
3213391,20180330,NF,E,4,7,FAILED TO RESPOND INS
3213392,20180330,NF,E,4,8,SHOWED LITTLE INS
